timestamp;[Supply line (BT2)][°C][40008];
2025-10-31T23:01:15+00:00;29.2;
2025-10-31T23:04:32+00:00;28.7;
2025-10-31T23:06:01+00:00;28.2;
2025-10-31T23:19:50+00:00;26.7;
2025-10-31T23:31:30+00:00;25.7;
2025-10-31T23:38:36+00:00;25.2;
2025-10-31T23:55:12+00:00;24.2;
2025-11-01T00:27:40+00:00;23.2;
2025-11-01T00:54:31+00:00;22.7;
2025-11-01T01:25:58+00:00;25.7;
2025-11-01T01:28:22+00:00;26.7;
2025-11-01T01:31:37+00:00;27.7;
2025-11-01T01:35:09+00:00;28.7;
2025-11-01T01:37:01+00:00;29.2;
2025-11-01T01:43:25+00:00;30.7;
2025-11-01T01:48:21+00:00;31.7;
2025-11-01T01:55:06+00:00;32.7;
2025-11-01T01:57:51+00:00;32.2;
2025-11-01T02:08:47+00:00;33.2;
2025-11-01T02:33:29+00:00;32.7;
2025-11-01T02:40:32+00:00;31.7;
2025-11-01T03:26:27+00:00;30.2;
2025-11-01T03:59:33+00:00;30.2;
2025-11-01T04:04:45+00:00;30.2;
2025-11-01T04:04:46+00:00;51.4;
2025-11-01T04:07:12+00:00;52.9;
2025-11-01T04:11:45+00:00;53.9;
2025-11-01T04:16:20+00:00;55.4;
2025-11-01T04:20:49+00:00;28.9;
2025-11-01T04:28:33+00:00;29.4;
2025-11-01T04:39:31+00:00;30.4;
2025-11-01T05:05:41+00:00;31.4;
2025-11-01T05:15:38+00:00;32.4;
2025-11-01T05:22:26+00:00;32.9;
2025-11-01T06:08:58+00:00;31.9;
2025-11-01T06:21:00+00:00;30.9;
2025-11-01T06:54:31+00:00;29.9;
2025-11-01T07:36:29+00:00;29.9;
2025-11-01T07:36:30+00:00;43.7;
2025-11-01T07:42:27+00:00;43.7;
2025-11-01T07:42:28+00:00;52.7;
2025-11-01T07:45:23+00:00;53.7;
2025-11-01T07:51:39+00:00;55.2;
2025-11-01T07:55:24+00:00;26.7;
2025-11-01T08:03:38+00:00;25.7;
2025-11-01T08:10:28+00:00;25.2;
2025-11-01T08:41:03+00:00;23.7;
2025-11-01T09:02:02+00:00;23.2;
2025-11-01T09:31:57+00:00;23.2;
2025-11-01T09:31:58+00:00;50.4;
2025-11-01T09:35:17+00:00;52.9;
2025-11-01T09:43:32+00:00;53.9;
2025-11-01T09:47:40+00:00;54.9;
2025-11-01T09:52:00+00:00;26.2;
2025-11-01T10:07:10+00:00;27.2;
2025-11-01T10:27:49+00:00;28.2;
2025-11-01T11:21:35+00:00;29.2;
2025-11-01T11:43:23+00:00;26.7;
2025-11-01T11:52:48+00:00;25.7;
2025-11-01T11:58:56+00:00;25.2;
2025-11-01T12:14:11+00:00;24.2;
2025-11-01T12:41:36+00:00;23.2;
2025-11-01T13:58:13+00:00;22.2;
2025-11-01T14:03:20+00:00;22.2;
2025-11-01T14:03:21+00:00;43.7;
2025-11-01T14:09:30+00:00;43.7;
2025-11-01T14:09:31+00:00;52.7;
2025-11-01T14:19:55+00:00;54.2;
2025-11-01T14:21:09+00:00;54.7;
2025-11-01T14:26:54+00:00;23.2;
2025-11-01T14:28:13+00:00;23.7;
2025-11-01T15:28:03+00:00;22.2;
2025-11-01T17:06:34+00:00;21.7;
2025-11-01T17:49:06+00:00;21.7;
2025-11-01T17:49:07+00:00;53.0;
2025-11-01T17:50:37+00:00;53.5;
2025-11-01T17:56:28+00:00;55.0;
2025-11-01T18:00:24+00:00;24.9;
2025-11-01T18:17:20+00:00;26.4;
2025-11-01T18:25:13+00:00;26.9;
2025-11-01T18:35:10+00:00;26.9;
2025-11-01T18:35:11+00:00;52.7;
2025-11-01T18:42:25+00:00;53.7;
2025-11-01T18:48:48+00:00;55.2;
2025-11-01T18:51:08+00:00;29.6;
2025-11-01T18:53:31+00:00;26.6;
2025-11-01T19:09:55+00:00;27.6;
2025-11-01T19:19:09+00:00;25.6;
2025-11-01T19:28:34+00:00;24.6;
2025-11-01T19:42:07+00:00;23.6;
2025-11-01T20:11:51+00:00;22.6;
2025-11-01T20:29:34+00:00;24.1;
2025-11-01T20:38:44+00:00;25.1;
2025-11-01T20:44:16+00:00;25.6;
2025-11-01T20:52:20+00:00;26.6;
2025-11-01T21:08:53+00:00;28.1;
2025-11-01T21:17:43+00:00;28.6;
2025-11-02T02:09:21+00:00;28.6;
2025-11-02T02:09:22+00:00;56.8;
2025-11-02T02:22:24+00:00;54.3;
2025-11-02T02:27:06+00:00;56.8;
2025-11-02T02:29:20+00:00;57.3;
2025-11-02T02:34:20+00:00;59.8;
2025-11-02T02:40:21+00:00;62.3;
2025-11-02T02:43:27+00:00;62.8;
2025-11-02T02:57:11+00:00;63.8;
2025-11-02T03:02:12+00:00;24.9;
2025-11-02T03:15:00+00:00;23.9;
2025-11-02T03:33:12+00:00;25.9;
2025-11-02T03:39:16+00:00;26.9;
2025-11-02T03:47:26+00:00;27.9;
2025-11-02T03:57:27+00:00;28.9;
2025-11-02T04:11:55+00:00;29.9;
2025-11-02T06:15:19+00:00;28.9;
2025-11-02T06:15:57+00:00;27.9;
2025-11-02T06:21:30+00:00;26.9;
2025-11-02T06:30:25+00:00;25.9;
2025-11-02T06:43:59+00:00;24.9;
2025-11-02T07:03:10+00:00;23.9;
2025-11-02T07:49:57+00:00;22.9;
2025-11-02T08:50:45+00:00;22.4;
2025-11-02T09:17:52+00:00;23.9;
2025-11-02T09:23:39+00:00;24.9;
2025-11-02T09:28:26+00:00;25.4;
2025-11-02T09:44:40+00:00;26.9;
2025-11-02T10:07:57+00:00;27.9;
2025-11-02T10:17:15+00:00;26.4;
2025-11-02T10:24:33+00:00;26.4;
2025-11-02T10:24:34+00:00;46.4;
2025-11-02T10:34:47+00:00;23.3;
2025-11-02T10:49:13+00:00;23.3;
2025-11-02T10:49:14+00:00;46.9;
2025-11-02T11:06:14+00:00;47.4;
2025-11-02T11:23:32+00:00;46.4;
2025-11-02T11:27:29+00:00;46.9;
2025-11-02T11:39:01+00:00;46.9;
2025-11-02T11:44:47+00:00;47.9;
2025-11-02T11:48:04+00:00;48.9;
2025-11-02T11:52:41+00:00;23.5;
2025-11-02T13:33:35+00:00;22.0;
2025-11-02T14:00:33+00:00;25.2;
2025-11-02T14:05:30+00:00;25.2;
2025-11-02T14:05:31+00:00;49.1;
2025-11-02T14:09:50+00:00;52.6;
2025-11-02T14:22:52+00:00;53.6;
2025-11-02T14:28:35+00:00;55.1;
2025-11-02T14:32:40+00:00;32.3;
2025-11-02T14:45:51+00:00;22.6;
2025-11-02T17:16:48+00:00;22.6;
2025-11-02T17:16:49+00:00;41.3;
2025-11-02T17:21:38+00:00;41.3;
2025-11-02T17:21:39+00:00;50.3;
2025-11-02T17:25:48+00:00;53.3;
2025-11-02T17:33:32+00:00;51.8;
2025-11-02T17:41:06+00:00;53.3;
2025-11-02T17:45:21+00:00;22.8;
2025-11-02T18:06:13+00:00;22.8;
2025-11-02T18:06:14+00:00;53.0;
2025-11-02T18:26:58+00:00;54.0;
2025-11-02T18:31:20+00:00;55.0;
2025-11-02T18:36:19+00:00;22.9;
2025-11-02T18:38:30+00:00;23.4;
2025-11-02T19:34:21+00:00;21.9;
2025-11-02T20:46:44+00:00;21.4;
2025-11-02T22:17:25+00:00;21.4;
2025-11-02T22:17:26+00:00;23.4;
2025-11-02T22:24:09+00:00;24.4;
2025-11-02T22:33:01+00:00;25.4;
2025-11-02T22:42:36+00:00;26.4;
2025-11-02T22:49:21+00:00;26.9;
2025-11-02T23:03:17+00:00;28.4;
2025-11-02T23:09:18+00:00;28.9;
2025-11-03T01:47:38+00:00;28.9;
2025-11-03T02:12:52+00:00;29.9;
2025-11-03T02:27:11+00:00;30.4;
2025-11-03T02:57:41+00:00;31.9;
2025-11-03T03:22:07+00:00;31.4;
2025-11-03T03:56:14+00:00;29.9;
2025-11-03T04:00:45+00:00;29.9;
2025-11-03T04:00:46+00:00;35.7;
2025-11-03T04:05:32+00:00;35.7;
2025-11-03T04:05:33+00:00;51.8;
2025-11-03T04:08:51+00:00;53.3;
2025-11-03T04:15:08+00:00;54.8;
2025-11-03T04:20:49+00:00;29.6;
2025-11-03T04:21:12+00:00;28.6;
2025-11-03T05:30:20+00:00;27.6;
2025-11-03T05:32:23+00:00;27.1;
2025-11-03T05:45:24+00:00;25.6;
2025-11-03T05:59:01+00:00;24.6;
2025-11-03T06:19:25+00:00;23.6;
2025-11-03T06:38:55+00:00;23.1;
2025-11-03T08:02:46+00:00;22.1;
2025-11-03T09:52:52+00:00;21.6;
2025-11-03T10:40:23+00:00;23.1;
2025-11-03T10:49:18+00:00;24.6;
2025-11-03T10:59:13+00:00;25.6;
2025-11-03T11:06:03+00:00;26.1;
2025-11-03T11:21:11+00:00;27.1;
2025-11-03T11:48:01+00:00;28.1;
2025-11-03T12:14:55+00:00;28.1;
2025-11-03T12:14:56+00:00;41.6;
2025-11-03T12:20:46+00:00;41.6;
2025-11-03T12:20:47+00:00;47.1;
2025-11-03T12:26:10+00:00;48.1;
2025-11-03T12:28:39+00:00;49.1;
2025-11-03T12:31:37+00:00;25.8;
2025-11-03T12:39:40+00:00;24.8;
2025-11-03T12:53:19+00:00;23.8;
2025-11-03T13:23:11+00:00;22.8;
2025-11-03T13:53:03+00:00;22.3;
2025-11-03T14:00:34+00:00;26.5;
2025-11-03T14:07:55+00:00;26.5;
2025-11-03T14:07:56+00:00;52.4;
2025-11-03T14:15:54+00:00;53.9;
2025-11-03T14:19:26+00:00;54.9;
2025-11-03T14:25:44+00:00;23.4;
2025-11-03T14:34:36+00:00;22.9;
2025-11-03T15:37:35+00:00;21.9;
2025-11-03T16:36:31+00:00;21.9;
2025-11-03T16:36:32+00:00;45.0;
2025-11-03T16:42:21+00:00;45.0;
2025-11-03T16:42:22+00:00;53.0;
2025-11-03T16:48:22+00:00;49.5;
2025-11-03T16:51:16+00:00;51.5;
2025-11-03T16:55:25+00:00;53.5;
2025-11-03T17:00:21+00:00;52.5;
2025-11-03T17:05:45+00:00;54.0;
2025-11-03T17:11:50+00:00;25.5;
2025-11-03T17:18:16+00:00;23.0;
2025-11-03T17:50:28+00:00;22.5;
2025-11-03T18:36:42+00:00;23.5;
2025-11-03T18:42:49+00:00;23.5;
2025-11-03T18:42:50+00:00;41.1;
2025-11-03T18:49:18+00:00;41.1;
2025-11-03T18:49:19+00:00;52.1;
2025-11-03T18:52:57+00:00;53.1;
2025-11-03T19:03:27+00:00;54.1;
2025-11-03T19:06:41+00:00;55.1;
2025-11-03T19:11:23+00:00;26.3;
2025-11-03T19:18:16+00:00;26.8;
2025-11-03T19:27:34+00:00;28.3;
2025-11-03T19:38:38+00:00;29.3;
2025-11-03T19:41:29+00:00;28.3;
2025-11-03T19:47:59+00:00;29.3;
2025-11-03T20:13:37+00:00;30.3;
2025-11-03T20:21:51+00:00;29.8;
2025-11-03T21:15:45+00:00;31.3;
2025-11-03T21:17:25+00:00;30.3;
2025-11-03T21:45:20+00:00;29.3;
2025-11-03T21:49:17+00:00;27.8;
2025-11-03T22:00:03+00:00;26.8;
2025-11-03T22:08:38+00:00;25.8;
2025-11-03T22:28:18+00:00;24.3;
2025-11-03T22:32:09+00:00;25.8;
2025-11-03T22:34:53+00:00;26.3;
2025-11-03T22:37:44+00:00;27.3;
2025-11-03T22:47:06+00:00;27.8;
2025-11-03T22:50:41+00:00;28.8;
2025-11-03T22:56:00+00:00;29.8;
2025-11-03T22:59:29+00:00;30.3;
2025-11-03T23:08:21+00:00;31.3;
2025-11-03T23:22:37+00:00;30.8;
2025-11-03T23:28:29+00:00;31.8;
2025-11-04T00:02:32+00:00;29.3;
2025-11-04T00:05:29+00:00;30.8;
2025-11-04T00:45:00+00:00;29.8;
2025-11-04T00:54:42+00:00;30.8;
2025-11-04T01:05:37+00:00;31.3;
2025-11-04T01:28:34+00:00;26.8;
2025-11-04T01:35:04+00:00;26.3;
2025-11-04T01:46:05+00:00;25.3;
2025-11-04T01:58:59+00:00;24.3;
2025-11-04T02:06:13+00:00;23.8;
2025-11-04T02:12:08+00:00;26.3;
2025-11-04T02:21:58+00:00;27.3;
2025-11-04T02:27:51+00:00;28.3;
2025-11-04T02:34:18+00:00;29.3;
2025-11-04T02:40:37+00:00;29.3;
2025-11-04T02:49:50+00:00;30.3;
2025-11-04T02:55:04+00:00;30.8;
2025-11-04T03:12:43+00:00;32.3;
2025-11-04T03:19:54+00:00;31.8;
2025-11-04T03:46:39+00:00;31.3;
2025-11-04T04:05:50+00:00;31.3;
2025-11-04T04:05:51+00:00;52.1;
2025-11-04T04:07:59+00:00;53.1;
2025-11-04T04:14:11+00:00;54.6;
2025-11-04T04:16:59+00:00;55.6;
2025-11-04T04:18:52+00:00;38.5;
2025-11-04T04:20:22+00:00;29.2;
2025-11-04T06:30:10+00:00;27.7;
2025-11-04T06:39:57+00:00;26.2;
2025-11-04T06:51:41+00:00;25.2;
2025-11-04T06:58:57+00:00;24.7;
2025-11-04T07:14:10+00:00;23.7;
2025-11-04T07:50:34+00:00;22.7;
2025-11-04T08:16:31+00:00;24.2;
2025-11-04T08:28:28+00:00;25.7;
2025-11-04T08:41:59+00:00;26.7;
2025-11-04T08:50:34+00:00;27.2;
2025-11-04T09:08:45+00:00;28.2;
2025-11-04T09:42:12+00:00;28.7;
2025-11-04T10:14:06+00:00;28.7;
2025-11-04T10:14:07+00:00;46.2;
2025-11-04T10:16:52+00:00;47.2;
2025-11-04T10:20:29+00:00;47.7;
2025-11-04T10:25:14+00:00;48.7;
2025-11-04T10:28:41+00:00;26.6;
2025-11-04T10:34:47+00:00;25.1;
2025-11-04T10:55:27+00:00;23.6;
2025-11-04T11:30:28+00:00;22.6;
2025-11-04T12:06:43+00:00;22.1;
2025-11-04T12:27:22+00:00;24.1;
2025-11-04T12:35:08+00:00;25.1;
2025-11-04T12:49:20+00:00;26.6;
2025-11-04T13:01:46+00:00;27.6;
2025-11-04T13:10:20+00:00;28.1;
2025-11-04T13:30:42+00:00;28.6;
2025-11-04T13:39:50+00:00;28.6;
2025-11-04T13:39:51+00:00;45.6;
2025-11-04T13:42:29+00:00;47.1;
2025-11-04T13:48:26+00:00;48.6;
2025-11-04T13:52:57+00:00;25.8;
2025-11-04T13:58:24+00:00;25.3;
2025-11-04T14:04:30+00:00;25.3;
2025-11-04T14:04:31+00:00;51.5;
2025-11-04T14:08:11+00:00;53.0;
2025-11-04T14:10:45+00:00;53.5;
2025-11-04T14:15:48+00:00;55.0;
2025-11-04T14:19:32+00:00;56.0;
2025-11-04T14:20:37+00:00;55.5;
2025-11-04T14:22:45+00:00;25.0;
2025-11-04T14:48:52+00:00;23.5;
2025-11-04T15:32:10+00:00;22.5;
2025-11-04T16:46:22+00:00;22.5;
2025-11-04T16:46:23+00:00;48.1;
2025-11-04T16:52:30+00:00;48.1;
2025-11-04T16:52:31+00:00;53.6;
2025-11-04T16:57:02+00:00;54.6;
2025-11-04T17:01:35+00:00;29.6;
2025-11-04T17:02:37+00:00;23.4;
2025-11-04T17:17:00+00:00;23.4;
2025-11-04T17:17:01+00:00;52.0;
2025-11-04T17:21:22+00:00;53.5;
2025-11-04T17:26:55+00:00;51.5;
2025-11-04T17:27:47+00:00;51.0;
2025-11-04T17:34:25+00:00;53.5;
2025-11-04T17:38:37+00:00;54.5;
2025-11-04T17:42:06+00:00;55.5;
2025-11-04T17:48:43+00:00;23.9;
2025-11-04T18:06:17+00:00;22.9;
2025-11-04T18:36:16+00:00;22.9;
2025-11-04T18:36:17+00:00;38.9;
2025-11-04T18:46:09+00:00;38.9;
2025-11-04T18:46:10+00:00;51.9;
2025-11-04T18:53:00+00:00;52.9;
2025-11-04T19:21:21+00:00;53.9;
2025-11-04T19:24:39+00:00;54.9;
2025-11-04T19:31:52+00:00;24.2;
2025-11-04T19:49:00+00:00;22.7;
2025-11-04T22:15:01+00:00;21.7;
2025-11-04T22:33:37+00:00;21.7;
2025-11-04T22:33:38+00:00;49.8;
2025-11-04T22:37:48+00:00;53.3;
2025-11-04T22:41:29+00:00;54.3;
2025-11-04T22:43:52+00:00;55.3;
2025-11-04T22:48:44+00:00;22.3;
2025-11-04T22:51:55+00:00;23.3;
2025-11-04T23:17:00+00:00;22.3;
2025-11-05T00:11:15+00:00;24.3;
2025-11-05T00:14:36+00:00;25.3;
2025-11-05T00:21:03+00:00;26.3;
2025-11-05T00:24:21+00:00;26.8;
2025-11-05T00:32:56+00:00;28.3;
2025-11-05T00:41:06+00:00;29.3;
2025-11-05T00:44:03+00:00;28.3;
2025-11-05T00:44:34+00:00;27.8;
2025-11-05T00:57:18+00:00;29.8;
2025-11-05T01:04:23+00:00;28.3;
2025-11-05T01:24:38+00:00;30.8;
2025-11-05T01:29:11+00:00;29.3;
2025-11-05T01:41:18+00:00;30.3;
2025-11-05T01:47:40+00:00;28.8;
2025-11-05T02:01:43+00:00;30.8;
2025-11-05T02:14:26+00:00;29.3;
2025-11-05T02:29:07+00:00;30.8;
2025-11-05T02:31:06+00:00;29.3;
2025-11-05T02:36:45+00:00;30.3;
2025-11-05T02:41:40+00:00;30.8;
2025-11-05T02:46:04+00:00;28.8;
2025-11-05T02:55:05+00:00;27.3;
2025-11-05T02:58:12+00:00;26.3;
2025-11-05T03:10:54+00:00;25.3;
2025-11-05T03:15:27+00:00;24.8;
2025-11-05T03:50:33+00:00;23.3;
2025-11-05T04:12:11+00:00;22.8;
2025-11-05T04:20:42+00:00;25.3;
2025-11-05T04:27:52+00:00;26.3;
2025-11-05T04:37:11+00:00;27.3;
2025-11-05T04:51:28+00:00;28.3;
2025-11-05T05:02:29+00:00;28.3;
2025-11-05T05:15:34+00:00;29.3;
2025-11-05T05:36:06+00:00;29.8;
2025-11-05T05:43:44+00:00;30.3;
2025-11-05T05:49:12+00:00;29.8;
2025-11-05T05:59:05+00:00;27.8;
2025-11-05T06:08:32+00:00;26.3;
2025-11-05T06:12:23+00:00;25.8;
2025-11-05T06:26:28+00:00;24.8;
2025-11-05T06:43:41+00:00;23.8;
2025-11-05T07:22:13+00:00;22.8;
2025-11-05T09:55:52+00:00;21.8;
2025-11-05T13:41:27+00:00;21.3;
2025-11-05T14:06:28+00:00;21.3;
2025-11-05T14:06:29+00:00;40.4;
2025-11-05T14:12:17+00:00;40.4;
2025-11-05T14:12:18+00:00;52.4;
2025-11-05T14:19:44+00:00;52.9;
2025-11-05T14:37:30+00:00;52.4;
2025-11-05T14:42:02+00:00;53.4;
2025-11-05T14:49:13+00:00;53.9;
2025-11-05T14:52:52+00:00;54.9;
2025-11-05T14:59:26+00:00;22.4;
2025-11-05T15:01:09+00:00;23.9;
2025-11-05T15:49:45+00:00;21.9;
2025-11-05T17:05:16+00:00;21.9;
2025-11-05T17:05:17+00:00;44.5;
2025-11-05T17:09:46+00:00;44.5;
2025-11-05T17:09:47+00:00;52.0;
2025-11-05T17:15:06+00:00;53.5;
2025-11-05T17:22:40+00:00;50.0;
2025-11-05T17:25:36+00:00;50.5;
2025-11-05T17:30:24+00:00;53.0;
2025-11-05T17:32:41+00:00;53.5;
2025-11-05T17:42:01+00:00;54.5;
2025-11-05T17:46:27+00:00;22.3;
2025-11-05T18:06:24+00:00;22.3;
2025-11-05T18:41:24+00:00;22.3;
2025-11-05T18:41:25+00:00;42.8;
2025-11-05T18:48:39+00:00;42.8;
2025-11-05T18:48:40+00:00;52.8;
2025-11-05T18:58:15+00:00;54.3;
2025-11-05T19:00:17+00:00;55.3;
2025-11-05T19:04:36+00:00;22.6;
2025-11-05T19:08:56+00:00;23.6;
2025-11-05T19:48:07+00:00;22.1;
2025-11-05T22:53:31+00:00;21.1;
2025-11-05T23:12:18+00:00;22.6;
2025-11-05T23:16:41+00:00;23.6;
2025-11-05T23:21:52+00:00;24.6;
2025-11-05T23:28:50+00:00;25.6;
2025-11-05T23:33:16+00:00;25.6;
2025-11-05T23:36:46+00:00;26.6;
2025-11-05T23:39:05+00:00;27.1;
2025-11-05T23:42:48+00:00;28.1;
2025-11-05T23:47:23+00:00;27.6;
2025-11-05T23:50:07+00:00;28.6;
2025-11-05T23:57:38+00:00;30.1;
2025-11-06T00:00:57+00:00;31.1;
2025-11-06T00:03:05+00:00;31.6;
2025-11-06T00:06:28+00:00;32.6;
2025-11-06T00:11:02+00:00;33.6;
2025-11-06T00:12:54+00:00;32.6;
2025-11-06T00:16:02+00:00;33.6;
2025-11-06T00:20:30+00:00;34.6;
2025-11-06T00:24:16+00:00;35.6;
2025-11-06T00:30:53+00:00;34.6;
2025-11-06T00:33:19+00:00;35.6;
2025-11-06T00:42:09+00:00;37.1;
2025-11-06T00:45:02+00:00;37.6;
2025-11-06T00:49:11+00:00;38.6;
2025-11-06T00:54:00+00:00;38.1;
2025-11-06T00:57:30+00:00;39.1;
2025-11-06T01:00:22+00:00;35.1;
2025-11-06T01:04:39+00:00;33.1;
2025-11-06T01:06:47+00:00;37.6;
2025-11-06T01:10:55+00:00;38.6;
2025-11-06T01:14:34+00:00;37.1;
2025-11-06T01:17:47+00:00;38.6;
2025-11-06T01:22:02+00:00;39.6;
2025-11-06T01:29:51+00:00;40.6;
2025-11-06T01:34:50+00:00;41.6;
2025-11-06T01:39:06+00:00;35.0;
2025-11-06T01:41:58+00:00;34.5;
2025-11-06T01:46:08+00:00;33.0;
2025-11-06T01:49:59+00:00;32.0;
2025-11-06T01:52:02+00:00;31.5;
2025-11-06T01:56:51+00:00;30.5;
2025-11-06T01:59:31+00:00;30.0;
2025-11-06T02:02:24+00:00;29.0;
2025-11-06T02:13:01+00:00;27.5;
2025-11-06T02:17:50+00:00;27.0;
2025-11-06T02:28:21+00:00;26.0;
2025-11-06T02:35:45+00:00;25.5;
2025-11-06T03:03:54+00:00;24.0;
2025-11-06T03:14:27+00:00;27.5;
2025-11-06T03:16:42+00:00;28.5;
2025-11-06T03:18:13+00:00;29.0;
2025-11-06T03:22:10+00:00;30.0;
2025-11-06T03:25:17+00:00;31.0;
2025-11-06T03:28:59+00:00;32.0;
2025-11-06T03:32:44+00:00;30.5;
2025-11-06T03:34:08+00:00;31.0;
2025-11-06T03:40:46+00:00;32.0;
2025-11-06T03:55:10+00:00;32.0;
2025-11-06T04:01:23+00:00;32.0;
2025-11-06T04:01:24+00:00;48.0;
2025-11-06T04:04:05+00:00;52.0;
2025-11-06T04:07:19+00:00;53.5;
2025-11-06T04:11:28+00:00;55.0;
2025-11-06T04:13:31+00:00;55.5;
2025-11-06T04:17:51+00:00;29.3;
2025-11-06T04:19:29+00:00;30.3;
2025-11-06T04:34:44+00:00;29.8;
2025-11-06T04:35:08+00:00;29.3;
2025-11-06T04:39:41+00:00;28.3;
2025-11-06T04:41:39+00:00;27.3;
2025-11-06T04:59:35+00:00;25.8;
2025-11-06T05:11:47+00:00;24.8;
2025-11-06T05:36:55+00:00;23.8;
2025-11-06T05:48:37+00:00;23.3;
2025-11-06T07:18:34+00:00;22.3;
2025-11-06T13:32:29+00:00;21.3;
2025-11-06T14:03:55+00:00;21.3;
2025-11-06T14:03:56+00:00;26.8;
2025-11-06T14:13:23+00:00;26.8;
2025-11-06T14:13:24+00:00;51.8;
2025-11-06T14:21:13+00:00;51.8;
2025-11-06T14:28:02+00:00;52.8;
2025-11-06T14:29:29+00:00;52.3;
2025-11-06T14:36:24+00:00;52.8;
2025-11-06T14:39:10+00:00;52.8;
2025-11-06T15:01:10+00:00;22.4;
2025-11-06T15:09:41+00:00;22.4;
2025-11-06T15:09:42+00:00;50.3;
2025-11-06T15:13:27+00:00;52.3;
2025-11-06T15:14:56+00:00;52.8;
2025-11-06T15:26:58+00:00;53.8;
2025-11-06T15:32:45+00:00;55.3;
2025-11-06T15:37:48+00:00;22.8;
2025-11-06T15:38:54+00:00;23.3;
2025-11-06T15:58:49+00:00;22.3;
2025-11-06T16:39:38+00:00;22.3;
