timestamp;[Liquid line (BT15)][°C][40019];
2025-11-16T02:38:16+00:00;32.3;
2025-11-16T03:06:58+00:00;29.8;
2025-11-16T03:53:02+00:00;28.8;
2025-11-16T04:03:23+00:00;28.8;
2025-11-16T04:03:24+00:00;43.1;
2025-11-16T04:08:21+00:00;44.6;
2025-11-16T04:12:40+00:00;46.6;
2025-11-16T04:18:43+00:00;49.6;
2025-11-16T04:23:37+00:00;51.6;
2025-11-16T04:28:50+00:00;53.1;
2025-11-16T04:34:26+00:00;25.9;
2025-11-16T04:40:25+00:00;26.4;
2025-11-16T04:53:32+00:00;28.4;
2025-11-16T05:20:30+00:00;30.4;
2025-11-16T05:31:22+00:00;23.9;
2025-11-16T05:37:15+00:00;28.9;
2025-11-16T05:47:33+00:00;29.9;
2025-11-16T06:02:38+00:00;31.9;
2025-11-16T06:24:19+00:00;33.9;
2025-11-16T06:56:20+00:00;33.4;
2025-11-16T07:11:43+00:00;31.9;
2025-11-16T07:35:55+00:00;29.4;
2025-11-16T07:38:16+00:00;24.6;
2025-11-16T07:46:14+00:00;24.6;
2025-11-16T07:46:15+00:00;33.6;
2025-11-16T07:55:04+00:00;32.6;
2025-11-16T07:59:53+00:00;34.1;
2025-11-16T08:05:14+00:00;34.6;
2025-11-16T08:10:54+00:00;36.1;
2025-11-16T08:18:27+00:00;38.6;
2025-11-16T08:25:35+00:00;40.1;
2025-11-16T08:28:03+00:00;40.6;
2025-11-16T08:35:17+00:00;44.1;
2025-11-16T08:44:24+00:00;23.2;
2025-11-16T08:49:24+00:00;23.2;
2025-11-16T08:49:25+00:00;43.6;
2025-11-16T08:56:08+00:00;47.1;
2025-11-16T09:00:01+00:00;25.0;
2025-11-16T11:07:21+00:00;25.0;
2025-11-16T11:07:22+00:00;27.5;
2025-11-16T12:06:00+00:00;22.5;
2025-11-16T12:10:52+00:00;23.5;
2025-11-16T12:16:46+00:00;26.5;
2025-11-16T12:23:33+00:00;27.5;
2025-11-16T13:32:55+00:00;25.5;
2025-11-16T13:46:32+00:00;25.0;
2025-11-16T14:09:53+00:00;25.0;
2025-11-16T14:09:54+00:00;47.0;
2025-11-16T14:14:40+00:00;48.5;
2025-11-16T14:22:54+00:00;51.5;
2025-11-16T14:28:15+00:00;53.0;
2025-11-16T14:33:41+00:00;23.9;
2025-11-16T14:51:15+00:00;23.9;
2025-11-16T15:06:03+00:00;21.9;
2025-11-16T15:13:51+00:00;21.9;
2025-11-16T15:13:52+00:00;30.7;
2025-11-16T15:23:58+00:00;30.7;
2025-11-16T15:24:39+00:00;31.2;
2025-11-16T15:32:39+00:00;32.2;
2025-11-16T15:37:28+00:00;34.2;
2025-11-16T15:41:45+00:00;36.2;
2025-11-16T15:51:06+00:00;40.7;
2025-11-16T15:59:59+00:00;37.2;
2025-11-16T16:10:04+00:00;21.6;
2025-11-16T16:20:01+00:00;24.1;
2025-11-16T16:24:49+00:00;24.1;
2025-11-16T16:24:50+00:00;32.1;
2025-11-16T16:31:42+00:00;31.1;
2025-11-16T16:42:16+00:00;32.1;
2025-11-16T16:48:02+00:00;33.6;
2025-11-16T16:51:52+00:00;35.1;
2025-11-16T16:58:11+00:00;38.1;
2025-11-16T17:04:45+00:00;41.1;
2025-11-16T17:07:09+00:00;42.1;
2025-11-16T17:10:13+00:00;39.6;
2025-11-16T17:18:38+00:00;42.1;
2025-11-16T17:28:24+00:00;21.5;
2025-11-16T17:34:32+00:00;21.5;
2025-11-16T17:34:33+00:00;36.6;
2025-11-16T17:39:11+00:00;39.1;
2025-11-16T17:44:26+00:00;39.6;
2025-11-16T17:51:24+00:00;42.6;
2025-11-16T17:55:53+00:00;44.6;
2025-11-16T18:04:49+00:00;49.1;
2025-11-16T18:06:59+00:00;50.1;
2025-11-16T18:14:10+00:00;52.6;
2025-11-16T18:20:22+00:00;22.9;
2025-11-16T18:34:28+00:00;22.9;
2025-11-16T18:34:29+00:00;35.0;
2025-11-16T18:41:10+00:00;38.5;
2025-11-16T18:46:41+00:00;40.0;
2025-11-16T18:50:41+00:00;41.5;
2025-11-16T18:56:22+00:00;44.0;
2025-11-16T19:11:13+00:00;44.0;
2025-11-16T19:11:14+00:00;53.0;
2025-11-16T19:15:20+00:00;22.6;
2025-11-16T19:40:32+00:00;24.1;
2025-11-16T19:59:59+00:00;26.6;
2025-11-16T20:14:11+00:00;28.1;
2025-11-16T20:25:28+00:00;29.1;
2025-11-16T20:53:22+00:00;31.1;
2025-11-16T21:04:56+00:00;25.6;
2025-11-16T21:08:56+00:00;30.2;
2025-11-16T21:40:51+00:00;32.7;
2025-11-16T22:09:03+00:00;26.7;
2025-11-16T22:20:12+00:00;26.7;
2025-11-16T22:20:13+00:00;32.4;
2025-11-16T22:53:40+00:00;34.9;
2025-11-16T23:13:45+00:00;26.9;
2025-11-16T23:17:09+00:00;26.9;
2025-11-16T23:17:10+00:00;33.4;
2025-11-16T23:42:01+00:00;35.4;
2025-11-17T00:22:30+00:00;28.4;
2025-11-17T00:37:18+00:00;28.4;
2025-11-17T00:37:19+00:00;35.1;
2025-11-17T01:34:21+00:00;25.7;
2025-11-17T01:37:28+00:00;25.7;
2025-11-17T01:37:29+00:00;34.5;
2025-11-17T02:02:36+00:00;34.5;
2025-11-17T02:02:37+00:00;48.6;
2025-11-17T02:09:06+00:00;51.1;
2025-11-17T02:13:57+00:00;53.1;
2025-11-17T02:18:06+00:00;54.6;
2025-11-17T02:24:01+00:00;35.7;
2025-11-17T02:33:36+00:00;35.7;
2025-11-17T02:33:37+00:00;51.3;
2025-11-17T02:53:43+00:00;53.8;
2025-11-17T03:02:27+00:00;27.0;
2025-11-17T03:10:14+00:00;29.0;
2025-11-17T03:19:33+00:00;31.0;
2025-11-17T03:31:08+00:00;33.0;
2025-11-17T03:46:31+00:00;34.5;
2025-11-17T04:07:42+00:00;36.0;
2025-11-17T04:15:11+00:00;27.5;
2025-11-17T04:28:17+00:00;27.5;
2025-11-17T04:28:18+00:00;35.1;
2025-11-17T05:34:29+00:00;29.1;
2025-11-17T05:37:45+00:00;29.1;
2025-11-17T05:37:46+00:00;34.5;
2025-11-17T06:06:42+00:00;29.5;
2025-11-17T06:13:23+00:00;34.0;
2025-11-17T06:21:02+00:00;36.5;
2025-11-17T06:37:18+00:00;36.5;
2025-11-17T06:52:17+00:00;35.0;
2025-11-17T07:05:39+00:00;33.5;
2025-11-17T07:26:06+00:00;31.5;
2025-11-17T07:45:40+00:00;29.5;
2025-11-17T08:00:32+00:00;28.5;
2025-11-17T08:27:49+00:00;27.5;
2025-11-17T08:51:06+00:00;26.0;
2025-11-17T09:42:14+00:00;22.9;
2025-11-17T09:50:57+00:00;23.9;
2025-11-17T10:03:07+00:00;26.4;
2025-11-17T10:18:29+00:00;28.4;
2025-11-17T10:27:05+00:00;29.4;
2025-11-17T10:56:41+00:00;31.4;
2025-11-17T11:06:44+00:00;31.9;
2025-11-17T11:37:07+00:00;30.4;
2025-11-17T12:21:36+00:00;27.9;
2025-11-17T13:00:39+00:00;27.4;
2025-11-17T13:23:31+00:00;27.4;
2025-11-17T13:23:32+00:00;39.1;
2025-11-17T13:38:55+00:00;40.6;
2025-11-17T13:50:55+00:00;42.6;
2025-11-17T14:02:12+00:00;42.6;
2025-11-17T14:02:13+00:00;48.3;
2025-11-17T14:05:35+00:00;48.3;
2025-11-17T14:10:03+00:00;50.3;
2025-11-17T14:13:53+00:00;52.3;
2025-11-17T14:18:05+00:00;53.8;
2025-11-17T14:21:16+00:00;23.8;
2025-11-17T14:33:27+00:00;24.8;
2025-11-17T14:44:15+00:00;24.8;
2025-11-17T14:44:16+00:00;35.8;
2025-11-17T15:11:12+00:00;35.3;
2025-11-17T15:29:40+00:00;22.0;
2025-11-17T15:32:27+00:00;22.5;
2025-11-17T16:10:55+00:00;25.0;
2025-11-17T17:20:18+00:00;25.0;
2025-11-17T17:20:19+00:00;44.8;
2025-11-17T17:26:20+00:00;33.3;
2025-11-17T17:34:55+00:00;33.8;
2025-11-17T17:41:38+00:00;30.3;
2025-11-17T17:48:18+00:00;29.8;
2025-11-17T17:55:02+00:00;26.8;
2025-11-17T18:01:29+00:00;27.8;
2025-11-17T18:11:37+00:00;32.3;
2025-11-17T18:21:08+00:00;22.8;
2025-11-17T18:24:40+00:00;18.8;
2025-11-17T18:30:27+00:00;18.8;
2025-11-17T18:30:28+00:00;37.6;
2025-11-17T18:35:06+00:00;40.1;
2025-11-17T18:41:35+00:00;42.1;
2025-11-17T18:44:57+00:00;43.6;
2025-11-17T18:51:49+00:00;46.1;
2025-11-17T18:53:17+00:00;46.6;
2025-11-17T18:59:52+00:00;49.1;
2025-11-17T19:05:51+00:00;51.1;
2025-11-17T19:11:37+00:00;52.6;
2025-11-17T19:18:38+00:00;22.6;
2025-11-17T19:34:59+00:00;23.6;
2025-11-17T19:45:24+00:00;25.1;
2025-11-17T20:01:58+00:00;27.1;
2025-11-17T20:27:23+00:00;29.1;
2025-11-17T20:47:50+00:00;30.6;
2025-11-17T21:02:25+00:00;31.6;
2025-11-17T21:08:53+00:00;24.6;
2025-11-17T21:19:59+00:00;24.6;
2025-11-17T21:20:00+00:00;30.2;
2025-11-17T21:55:16+00:00;32.7;
2025-11-17T22:23:31+00:00;26.7;
2025-11-17T22:45:16+00:00;26.7;
2025-11-17T22:45:17+00:00;32.4;
2025-11-17T23:42:24+00:00;27.4;
2025-11-17T23:47:39+00:00;27.4;
2025-11-17T23:47:40+00:00;32.8;
2025-11-18T00:04:20+00:00;35.3;
2025-11-18T00:27:32+00:00;36.8;
2025-11-18T01:03:24+00:00;26.6;
2025-11-18T01:08:28+00:00;26.6;
2025-11-18T01:08:29+00:00;36.6;
2025-11-18T01:32:45+00:00;37.8;
2025-11-18T02:24:18+00:00;26.7;
2025-11-18T03:44:42+00:00;26.7;
2025-11-18T03:44:43+00:00;31.5;
2025-11-18T03:50:43+00:00;34.7;
2025-11-18T04:07:15+00:00;34.7;
2025-11-18T04:07:16+00:00;51.3;
2025-11-18T04:14:31+00:00;53.8;
2025-11-18T04:18:09+00:00;31.8;
2025-11-18T04:46:13+00:00;34.3;
2025-11-18T05:15:46+00:00;29.8;
2025-11-18T05:20:46+00:00;33.6;
2025-11-18T05:57:11+00:00;35.6;
2025-11-18T06:33:13+00:00;27.1;
2025-11-18T06:36:36+00:00;27.1;
2025-11-18T06:36:37+00:00;36.3;
2025-11-18T06:51:41+00:00;28.8;
2025-11-18T06:57:59+00:00;28.8;
2025-11-18T06:58:00+00:00;35.3;
2025-11-18T07:04:13+00:00;37.3;
2025-11-18T07:24:03+00:00;37.3;
2025-11-18T07:34:18+00:00;36.3;
2025-11-18T07:56:59+00:00;33.8;
2025-11-18T08:12:54+00:00;32.3;
2025-11-18T08:24:29+00:00;30.8;
2025-11-18T08:30:32+00:00;24.8;
2025-11-18T08:38:39+00:00;26.8;
2025-11-18T08:47:01+00:00;28.3;
2025-11-18T08:55:58+00:00;29.3;
2025-11-18T09:03:27+00:00;30.8;
2025-11-18T09:22:40+00:00;33.3;
2025-11-18T09:36:42+00:00;34.3;
2025-11-18T09:46:08+00:00;25.8;
2025-11-18T09:56:14+00:00;25.8;
2025-11-18T09:56:15+00:00;34.2;
2025-11-18T10:49:25+00:00;34.7;
2025-11-18T11:18:59+00:00;31.7;
2025-11-18T11:32:40+00:00;30.7;
2025-11-18T11:38:44+00:00;30.7;
2025-11-18T11:38:45+00:00;40.9;
2025-11-18T11:43:56+00:00;42.9;
2025-11-18T11:51:52+00:00;45.4;
2025-11-18T11:57:47+00:00;28.6;
2025-11-18T12:02:22+00:00;25.1;
2025-11-18T12:12:30+00:00;25.1;
2025-11-18T12:12:31+00:00;32.1;
2025-11-18T12:19:34+00:00;33.6;
2025-11-18T12:48:27+00:00;32.6;
2025-11-18T13:34:34+00:00;29.6;
2025-11-18T13:57:04+00:00;28.6;
2025-11-18T14:05:07+00:00;28.6;
2025-11-18T14:05:08+00:00;47.5;
2025-11-18T14:10:41+00:00;49.0;
2025-11-18T14:16:35+00:00;51.5;
2025-11-18T14:20:42+00:00;53.0;
2025-11-18T14:27:07+00:00;23.7;
2025-11-18T14:28:23+00:00;24.2;
2025-11-18T15:06:01+00:00;26.7;
2025-11-18T15:18:32+00:00;24.2;
2025-11-18T15:23:45+00:00;24.7;
2025-11-18T15:27:30+00:00;26.7;
2025-11-18T15:34:58+00:00;29.2;
2025-11-18T16:23:26+00:00;22.8;
2025-11-18T16:37:36+00:00;23.8;
2025-11-18T16:50:48+00:00;23.8;
2025-11-18T16:50:49+00:00;35.5;
2025-11-18T16:56:38+00:00;34.5;
2025-11-18T17:04:13+00:00;34.0;
2025-11-18T17:11:29+00:00;35.5;
2025-11-18T17:22:14+00:00;40.5;
2025-11-18T17:27:06+00:00;43.0;
2025-11-18T17:34:57+00:00;32.0;
2025-11-18T17:37:50+00:00;32.0;
2025-11-18T17:45:22+00:00;34.0;
2025-11-18T17:51:38+00:00;36.5;
2025-11-18T17:55:18+00:00;22.4;
2025-11-18T17:59:06+00:00;19.9;
2025-11-18T18:05:39+00:00;19.9;
2025-11-18T18:05:40+00:00;40.0;
2025-11-18T18:09:49+00:00;42.0;
2025-11-18T18:14:51+00:00;44.0;
2025-11-18T18:20:15+00:00;46.5;
2025-11-18T18:25:22+00:00;49.0;
2025-11-18T18:28:44+00:00;50.5;
2025-11-18T18:32:33+00:00;52.0;
2025-11-18T18:39:08+00:00;53.5;
2025-11-18T18:42:06+00:00;22.7;
2025-11-18T18:55:59+00:00;23.7;
2025-11-18T19:01:51+00:00;25.2;
2025-11-18T19:26:14+00:00;27.7;
2025-11-18T19:42:51+00:00;29.2;
2025-11-18T19:59:38+00:00;30.2;
2025-11-18T20:23:45+00:00;32.7;
2025-11-18T20:41:41+00:00;26.2;
2025-11-18T20:45:13+00:00;30.7;
2025-11-18T21:17:52+00:00;32.7;
2025-11-18T21:35:56+00:00;33.7;
2025-11-18T21:43:23+00:00;34.7;
2025-11-18T21:56:13+00:00;36.2;
2025-11-18T22:05:33+00:00;26.7;
2025-11-18T22:16:55+00:00;26.7;
2025-11-18T22:16:56+00:00;35.9;
2025-11-18T22:32:57+00:00;37.9;
2025-11-18T22:35:39+00:00;38.4;
2025-11-18T23:16:07+00:00;38.9;
2025-11-18T23:38:14+00:00;31.6;
2025-11-18T23:41:38+00:00;31.6;
2025-11-18T23:41:39+00:00;38.0;
2025-11-18T23:53:26+00:00;38.5;
2025-11-19T00:19:33+00:00;41.0;
2025-11-19T01:04:00+00:00;26.9;
2025-11-19T01:08:01+00:00;26.9;
2025-11-19T01:08:02+00:00;39.7;
2025-11-19T01:48:38+00:00;40.2;
2025-11-19T02:14:07+00:00;38.7;
2025-11-19T02:30:11+00:00;33.2;
2025-11-19T02:36:22+00:00;35.4;
2025-11-19T03:40:21+00:00;36.9;
2025-11-19T04:00:28+00:00;29.3;
2025-11-19T04:02:44+00:00;29.3;
2025-11-19T04:02:45+00:00;35.7;
2025-11-19T04:23:28+00:00;36.2;
2025-11-19T04:37:20+00:00;37.7;
2025-11-19T05:01:52+00:00;37.2;
2025-11-19T05:26:22+00:00;29.5;
2025-11-19T05:36:50+00:00;29.5;
2025-11-19T05:36:51+00:00;35.6;
2025-11-19T05:53:20+00:00;27.6;
2025-11-19T06:00:55+00:00;27.6;
2025-11-19T06:00:56+00:00;36.6;
2025-11-19T06:10:05+00:00;39.1;
2025-11-19T06:19:16+00:00;38.6;
2025-11-19T06:32:24+00:00;37.1;
2025-11-19T06:44:52+00:00;35.6;
2025-11-19T07:00:51+00:00;33.6;
2025-11-19T07:15:14+00:00;32.1;
2025-11-19T07:43:46+00:00;29.6;
2025-11-19T07:59:33+00:00;28.6;
2025-11-19T08:03:48+00:00;24.2;
2025-11-19T08:08:49+00:00;25.7;
2025-11-19T08:20:18+00:00;27.7;
2025-11-19T08:36:37+00:00;29.7;
2025-11-19T08:55:25+00:00;30.7;
2025-11-19T09:09:46+00:00;29.7;
2025-11-19T09:54:18+00:00;30.7;
2025-11-19T10:36:00+00:00;32.7;
2025-11-19T11:19:00+00:00;22.7;
2025-11-19T11:24:06+00:00;22.7;
2025-11-19T11:24:07+00:00;32.5;
2025-11-19T11:52:26+00:00;33.0;
2025-11-19T12:27:10+00:00;32.5;
2025-11-19T12:58:14+00:00;30.0;
2025-11-19T13:45:04+00:00;29.0;
2025-11-19T14:04:26+00:00;29.0;
2025-11-19T14:04:27+00:00;44.8;
2025-11-19T14:11:36+00:00;46.8;
2025-11-19T14:14:10+00:00;47.8;
2025-11-19T14:17:30+00:00;49.3;
2025-11-19T14:23:15+00:00;51.8;
2025-11-19T14:30:22+00:00;53.8;
2025-11-19T14:33:57+00:00;26.7;
2025-11-19T14:55:15+00:00;24.7;
2025-11-19T15:07:22+00:00;24.7;
2025-11-19T15:07:23+00:00;31.7;
2025-11-19T15:38:26+00:00;31.7;
2025-11-19T16:05:50+00:00;29.7;
2025-11-19T16:31:46+00:00;28.2;
2025-11-19T16:34:43+00:00;22.3;
2025-11-19T16:56:35+00:00;24.3;
2025-11-19T17:14:18+00:00;26.8;
2025-11-19T17:20:06+00:00;27.3;
2025-11-19T17:41:00+00:00;29.8;
2025-11-19T17:49:31+00:00;34.5;
2025-11-19T17:56:40+00:00;36.0;
2025-11-19T17:59:19+00:00;37.0;
2025-11-19T18:05:59+00:00;40.0;
2025-11-19T18:09:38+00:00;42.0;
2025-11-19T18:16:01+00:00;43.0;
2025-11-19T18:25:21+00:00;43.0;
2025-11-19T18:25:22+00:00;49.0;
2025-11-19T18:33:13+00:00;52.5;
2025-11-19T18:41:55+00:00;22.4;
2025-11-19T18:44:44+00:00;24.2;
2025-11-19T18:54:42+00:00;26.7;
2025-11-19T19:00:13+00:00;28.2;
2025-11-19T19:04:22+00:00;29.2;
2025-11-19T19:12:34+00:00;30.7;
2025-11-19T19:27:30+00:00;32.7;
2025-11-19T19:39:36+00:00;33.7;
2025-11-19T19:50:59+00:00;35.2;
2025-11-19T19:58:49+00:00;25.2;
2025-11-19T20:03:22+00:00;25.2;
2025-11-19T20:03:23+00:00;32.3;
2025-11-19T20:30:09+00:00;34.8;
2025-11-19T21:00:38+00:00;36.3;
2025-11-19T21:12:59+00:00;27.3;
2025-11-19T21:18:12+00:00;27.3;
2025-11-19T21:18:13+00:00;34.2;
2025-11-19T21:44:17+00:00;36.7;
2025-11-19T21:59:27+00:00;36.2;
2025-11-19T22:17:29+00:00;37.7;
2025-11-19T22:28:48+00:00;25.5;
2025-11-19T22:38:01+00:00;25.5;
2025-11-19T22:38:02+00:00;35.7;
2025-11-19T23:38:38+00:00;22.0;
2025-11-19T23:41:24+00:00;22.0;
2025-11-19T23:41:25+00:00;34.9;
2025-11-19T23:54:05+00:00;35.9;
2025-11-20T00:33:19+00:00;36.9;
2025-11-20T00:59:47+00:00;26.2;
2025-11-20T01:02:21+00:00;26.2;
2025-11-20T01:02:22+00:00;34.5;
2025-11-20T01:14:59+00:00;35.5;
2025-11-20T02:01:50+00:00;36.5;
2025-11-20T02:14:41+00:00;32.0;
2025-11-20T02:37:11+00:00;35.7;
2025-11-20T03:15:07+00:00;37.7;
2025-11-20T03:30:56+00:00;25.9;
2025-11-20T03:35:24+00:00;25.9;
2025-11-20T03:35:25+00:00;34.7;
2025-11-20T03:51:26+00:00;36.2;
2025-11-20T04:01:06+00:00;30.8;
2025-11-20T04:10:54+00:00;34.3;
2025-11-20T04:16:01+00:00;36.3;
2025-11-20T04:21:55+00:00;38.8;
2025-11-20T04:24:24+00:00;40.3;
2025-11-20T04:35:23+00:00;40.3;
2025-11-20T04:35:24+00:00;45.8;
2025-11-20T04:37:38+00:00;46.8;
2025-11-20T04:41:40+00:00;48.8;
2025-11-20T04:44:02+00:00;49.8;
2025-11-20T04:51:03+00:00;52.3;
2025-11-20T04:58:38+00:00;27.3;
2025-11-20T05:03:57+00:00;28.3;
2025-11-20T05:11:30+00:00;30.3;
2025-11-20T05:20:32+00:00;25.3;
2025-11-20T05:23:03+00:00;29.7;
2025-11-20T05:44:41+00:00;32.2;
2025-11-20T06:13:17+00:00;27.2;
2025-11-20T06:16:45+00:00;28.2;
2025-11-20T06:25:12+00:00;32.7;
2025-11-20T06:50:11+00:00;32.7;
2025-11-20T07:13:57+00:00;30.7;
2025-11-20T07:26:53+00:00;29.7;
2025-11-20T07:48:33+00:00;28.2;
2025-11-20T08:31:58+00:00;26.2;
2025-11-20T08:55:11+00:00;22.9;
2025-11-20T09:14:40+00:00;25.4;
2025-11-20T09:20:17+00:00;26.4;
2025-11-20T09:34:50+00:00;28.4;
2025-11-20T09:42:09+00:00;29.4;
2025-11-20T10:16:30+00:00;31.4;
2025-11-20T10:38:04+00:00;31.4;
2025-11-20T10:43:42+00:00;25.4;
2025-11-20T10:45:38+00:00;25.4;
2025-11-20T10:45:39+00:00;30.8;
2025-11-20T10:49:21+00:00;30.3;
2025-11-20T11:15:44+00:00;32.3;
2025-11-20T12:07:32+00:00;30.3;
2025-11-20T13:48:46+00:00;28.3;
2025-11-20T14:06:28+00:00;28.3;
2025-11-20T14:06:29+00:00;41.0;
2025-11-20T14:12:41+00:00;42.5;
2025-11-20T14:15:37+00:00;43.5;
2025-11-20T14:20:07+00:00;45.5;
2025-11-20T14:25:10+00:00;48.0;
2025-11-20T14:31:47+00:00;51.5;
2025-11-20T14:36:04+00:00;53.0;
2025-11-20T14:42:21+00:00;25.5;
2025-11-20T15:51:04+00:00;23.5;
2025-11-20T15:54:09+00:00;24.0;
2025-11-20T15:58:09+00:00;25.5;
2025-11-20T16:04:26+00:00;28.0;
2025-11-20T16:35:59+00:00;28.0;
2025-11-20T16:36:00+00:00;34.8;
2025-11-20T16:36:27+00:00;38.5;
2025-11-20T16:47:54+00:00;38.5;
2025-11-20T16:58:36+00:00;41.5;
2025-11-20T17:02:56+00:00;43.5;
2025-11-20T17:12:43+00:00;32.0;
2025-11-20T17:21:10+00:00;35.0;
2025-11-20T17:25:25+00:00;35.5;
2025-11-20T17:30:50+00:00;38.5;
2025-11-20T17:46:24+00:00;38.5;
2025-11-20T17:46:25+00:00;48.0;
2025-11-20T17:56:03+00:00;20.7;
2025-11-20T18:02:26+00:00;20.7;
2025-11-20T18:02:27+00:00;51.7;
2025-11-20T18:11:09+00:00;23.9;
2025-11-20T18:23:38+00:00;24.4;
2025-11-20T18:43:14+00:00;26.4;
2025-11-20T18:58:41+00:00;28.4;
2025-11-20T19:12:50+00:00;29.9;
2025-11-20T19:26:57+00:00;31.9;
2025-11-20T19:31:15+00:00;33.7;
2025-11-20T19:40:08+00:00;37.7;
2025-11-20T19:42:23+00:00;38.7;
2025-11-20T19:51:46+00:00;43.7;
2025-11-20T19:57:17+00:00;47.2;
2025-11-20T20:04:23+00:00;27.3;
2025-11-20T20:14:59+00:00;24.3;
2025-11-20T20:17:31+00:00;28.3;
2025-11-20T20:24:59+00:00;29.3;
2025-11-20T20:36:15+00:00;32.3;
2025-11-20T20:41:28+00:00;31.3;
2025-11-20T20:47:23+00:00;32.8;
2025-11-20T21:05:33+00:00;34.8;
2025-11-20T21:26:06+00:00;35.3;
2025-11-20T21:33:39+00:00;25.3;
2025-11-20T21:38:21+00:00;25.3;
2025-11-20T21:38:22+00:00;33.2;
2025-11-20T21:50:25+00:00;34.7;
2025-11-20T22:01:34+00:00;35.7;
2025-11-20T22:21:03+00:00;36.7;
2025-11-20T22:48:31+00:00;29.7;
2025-11-20T22:52:15+00:00;29.7;
2025-11-20T22:52:16+00:00;35.2;
2025-11-20T23:05:13+00:00;36.2;
2025-11-20T23:07:42+00:00;35.7;
2025-11-20T23:26:11+00:00;37.7;
2025-11-21T00:04:33+00:00;31.7;
2025-11-21T00:09:25+00:00;34.9;
2025-11-21T00:33:19+00:00;36.4;
2025-11-21T01:00:36+00:00;36.4;
2025-11-21T01:17:18+00:00;35.4;
2025-11-21T01:46:20+00:00;32.9;
2025-11-21T02:08:02+00:00;30.4;
2025-11-21T02:29:26+00:00;29.4;
2025-11-21T03:28:56+00:00;31.4;
2025-11-21T04:00:38+00:00;31.4;
2025-11-21T04:00:39+00:00;41.5;
2025-11-21T04:04:44+00:00;41.5;
2025-11-21T04:04:45+00:00;47.5;
2025-11-21T04:11:58+00:00;50.5;
2025-11-21T04:17:41+00:00;52.5;
2025-11-21T04:24:15+00:00;28.8;
2025-11-21T04:45:25+00:00;30.8;
2025-11-21T04:58:03+00:00;31.3;
2025-11-21T05:07:03+00:00;23.8;
2025-11-21T05:14:26+00:00;23.8;
2025-11-21T05:14:27+00:00;30.7;
2025-11-21T05:40:36+00:00;32.7;
2025-11-21T06:05:46+00:00;32.2;
2025-11-21T06:31:41+00:00;27.2;
2025-11-21T06:34:53+00:00;24.7;
2025-11-21T06:48:01+00:00;29.7;
2025-11-21T07:13:54+00:00;29.7;
2025-11-21T07:39:31+00:00;28.2;
Fri Nov 21 2025 08:49:18 GMT+0100 (Central European Standard Time);28.2;
