2025-12-18 08:00:41.205143|108|-461.0
2025-12-18 08:00:48.000000|21|100.0
2025-12-18 08:01:42.423368|108|-461.0
2025-12-18 08:02:43.847777|108|-461.0
2025-12-18 08:03:45.225365|108|-461.0
2025-12-18 08:04:46.511491|108|-461.0
2025-12-18 08:05:49.321551|108|-461.0
2025-12-18 08:06:50.691846|108|-461.0
2025-12-18 08:07:52.782796|108|-461.0
2025-12-18 08:08:53.873907|108|-461.0
2025-12-18 08:09:55.057316|108|-461.0
2025-12-18 08:10:56.190473|108|-461.0
2025-12-18 08:11:57.852931|108|-461.0
2025-12-18 08:12:59.144230|108|-461.0
2025-12-18 08:14:00.607176|108|-461.0
2025-12-18 08:15:01.950644|108|-461.0
2025-12-18 08:16:03.403128|108|-461.0
2025-12-18 08:17:04.660585|108|-461.0
2025-12-18 08:18:06.106681|108|-461.0
2025-12-18 08:19:07.322871|108|-461.0
2025-12-18 08:21:08.720086|108|-461.0
2025-12-18 08:22:09.988020|108|-461.0
2025-12-18 08:23:11.260287|108|-461.0
2025-12-18 08:24:12.574059|108|-461.0
2025-12-18 08:25:14.795000|108|-461.0
2025-12-18 08:26:16.097136|108|-461.0
2025-12-18 08:27:17.223040|108|-461.0
2025-12-18 08:28:18.632256|108|-461.0
2025-12-18 08:29:19.694652|108|-461.0
2025-12-18 08:30:20.825423|108|-461.0
2025-12-18 08:31:22.154752|108|-461.0
2025-12-18 08:32:23.309146|108|-461.0
2025-12-18 08:33:26.453140|108|-461.0
2025-12-18 08:34:27.571640|108|-461.0
2025-12-18 08:34:51.593206|21|100.0
2025-12-18 08:35:28.768076|108|-461.0
2025-12-18 08:36:30.049954|108|-461.0
2025-12-18 08:37:31.338988|108|-461.0
2025-12-18 08:38:32.564722|108|-461.0
2025-12-18 08:39:34.403690|108|-461.0
2025-12-18 08:40:35.641613|108|-461.0
2025-12-18 08:41:36.910703|108|-461.0
2025-12-18 08:42:38.047991|108|-461.0
2025-12-18 08:43:39.398389|108|-461.0
2025-12-18 08:44:40.717058|108|-461.0
2025-12-18 08:45:41.902882|108|-461.0
2025-12-18 08:46:43.059157|108|-461.0
2025-12-18 08:47:08.000000|21|93.0
2025-12-18 08:47:44.445995|108|-461.0
2025-12-18 08:48:45.736034|108|-468.0
2025-12-18 08:49:47.050742|108|-475.0
2025-12-18 08:50:48.140235|108|-482.0
2025-12-18 08:51:49.396129|108|-489.0
2025-12-18 08:52:07.000000|21|59.0
2025-12-18 08:52:51.476427|108|-496.0
2025-12-18 08:53:52.873571|108|-537.0
2025-12-18 08:54:53.962840|108|-578.0
2025-12-18 08:55:55.075135|108|-619.0
2025-12-18 08:56:56.365316|108|-660.0
2025-12-18 08:57:07.000000|21|25.0
2025-12-18 08:57:57.476637|108|-701.0
2025-12-18 08:58:58.702069|108|-776.0
2025-12-18 08:59:59.867426|108|-851.0
2025-12-18 09:01:01.141891|108|-926.0
2025-12-18 09:02:02.345112|108|-1001.0
2025-12-18 09:03:03.807461|108|-1076.0
2025-12-18 09:03:08.000000|21|-17.0
2025-12-18 09:04:16.262909|108|-10.0
2025-12-18 09:05:17.457678|108|-17.0
2025-12-18 09:06:18.731991|108|-31.0
2025-12-18 09:07:20.146008|108|-52.0
2025-12-18 09:08:08.000000|21|64.0
2025-12-18 09:08:22.079541|108|-80.0
2025-12-18 09:09:23.450955|108|-116.0
2025-12-18 09:10:24.732830|108|-159.0
2025-12-18 09:11:25.880338|108|-209.0
2025-12-18 09:12:27.114313|108|-266.0
2025-12-18 09:13:08.000000|21|29.0
2025-12-18 09:13:28.270280|108|-330.0
2025-12-18 09:14:29.495587|108|-401.0
2025-12-18 09:15:29.000000|21|14.0
2025-12-18 09:15:30.873313|108|-479.0
2025-12-18 09:16:32.019497|108|-565.0
2025-12-18 09:17:33.062519|108|-651.0
2025-12-18 09:18:34.189671|108|-737.0
2025-12-18 09:19:35.182882|108|-823.0
2025-12-18 09:20:36.297287|108|-909.0
2025-12-18 09:21:37.376860|108|-995.0
2025-12-18 09:22:41.005791|108|-21.0
2025-12-18 09:23:29.000000|21|86.0
2025-12-18 09:23:42.598611|108|-28.0
2025-12-18 09:24:43.757878|108|-42.0
2025-12-18 09:25:44.911662|108|-64.0
2025-12-18 09:26:46.028148|108|-93.0
2025-12-18 09:27:47.170088|108|-129.0
2025-12-18 09:28:29.000000|21|49.0
2025-12-18 09:28:48.322873|108|-172.0
2025-12-18 09:29:49.499192|108|-223.0
2025-12-18 09:30:50.634929|108|-281.0
2025-12-18 09:31:51.754824|108|-346.0
2025-12-18 09:32:53.000171|108|-419.0
2025-12-18 09:33:29.000000|21|13.0
2025-12-18 09:33:54.186929|108|-499.0
2025-12-18 09:34:55.738847|108|-586.0
2025-12-18 09:35:56.998144|108|-673.0
2025-12-18 09:36:58.422979|108|-760.0
2025-12-18 09:37:59.648331|108|-847.0
2025-12-18 09:38:28.000000|21|-24.0
2025-12-18 09:39:00.858528|108|-934.0
2025-12-18 09:40:06.661439|108|-24.0
2025-12-18 09:41:07.842482|108|-31.0
2025-12-18 09:42:08.994436|108|-46.0
2025-12-18 09:43:10.175254|108|-68.0
2025-12-18 09:44:11.381749|108|-98.0
2025-12-18 09:44:28.000000|21|63.0
2025-12-18 09:45:12.715922|108|-135.0
2025-12-18 09:46:13.978032|108|-179.0
2025-12-18 09:47:15.451998|108|-231.0
2025-12-18 09:48:17.015486|108|-290.0
2025-12-18 09:49:18.172624|108|-357.0
2025-12-18 09:49:28.000000|21|26.0
2025-12-18 09:50:19.319362|108|-431.0
2025-12-18 09:51:20.676931|108|-513.0
2025-12-18 09:51:28.000000|21|11.0
2025-12-18 09:52:21.947710|108|-602.0
2025-12-18 09:53:23.404719|108|-691.0
2025-12-18 09:54:24.430660|108|-780.0
2025-12-18 09:55:25.457169|108|-869.0
2025-12-18 09:56:26.653953|108|-958.0
2025-12-18 09:57:30.443819|108|-27.0
2025-12-18 09:58:31.749123|108|-35.0
2025-12-18 09:59:28.000000|21|78.0
2025-12-18 09:59:32.929083|108|-50.0
2025-12-18 10:00:34.794782|108|-72.0
2025-12-18 10:01:35.910243|108|-102.0
2025-12-18 10:02:37.401263|108|-139.0
2025-12-18 10:03:38.545880|108|-183.0
2025-12-18 10:04:29.000000|21|41.0
2025-12-18 10:04:39.794072|108|-235.0
2025-12-18 10:05:41.104246|108|-294.0
2025-12-18 10:06:42.186603|108|-361.0
2025-12-18 10:07:29.000000|21|18.0
2025-12-18 10:07:43.403262|108|-435.0
2025-12-18 10:08:44.834749|108|-517.0
2025-12-18 10:09:46.068830|108|-599.0
2025-12-18 10:10:47.377501|108|-681.0
2025-12-18 10:11:48.564567|108|-763.0
2025-12-18 10:12:49.862505|108|-845.0
2025-12-18 10:14:03.205044|108|-19.0
2025-12-18 10:14:29.000000|21|92.0
2025-12-18 10:15:04.816077|108|-27.0
2025-12-18 10:16:06.797707|108|-35.0
2025-12-18 10:17:07.990918|108|-58.0
2025-12-18 10:18:09.317178|108|-88.0
2025-12-18 10:19:10.525725|108|-126.0
2025-12-18 10:19:49.000000|21|55.0
2025-12-18 10:20:11.817086|108|-171.0
2025-12-18 10:21:13.235489|108|-224.0
2025-12-18 10:22:14.718069|108|-284.0
2025-12-18 10:23:16.108333|108|-352.0
2025-12-18 10:24:17.412851|108|-427.0
2025-12-18 10:24:49.000000|21|17.0
2025-12-18 10:25:18.567951|108|-510.0
2025-12-18 10:25:49.000000|21|10.0
2025-12-18 10:26:19.960036|108|-600.0
2025-12-18 10:27:21.154015|108|-690.0
2025-12-18 10:28:23.331193|108|-780.0
2025-12-18 10:29:24.387576|108|-870.0
2025-12-18 10:30:25.526757|108|-960.0
2025-12-18 10:31:36.841155|108|-27.0
2025-12-18 10:32:37.967437|108|-35.0
2025-12-18 10:33:39.106782|108|-50.0
2025-12-18 10:34:40.233773|108|-72.0
2025-12-18 10:34:49.000000|21|70.0
2025-12-18 10:35:41.335577|108|-102.0
2025-12-18 10:36:42.557625|108|-140.0
2025-12-18 10:37:43.907130|108|-185.0
2025-12-18 10:38:45.204051|108|-237.0
2025-12-18 10:39:46.403589|108|-297.0
2025-12-18 10:39:49.000000|21|33.0
2025-12-18 10:40:47.527217|108|-364.0
2025-12-18 10:41:48.734918|108|-438.0
2025-12-18 10:41:49.000000|21|18.0
2025-12-18 10:42:50.010998|108|-520.0
2025-12-18 10:43:51.358985|108|-602.0
2025-12-18 10:44:52.526029|108|-684.0
2025-12-18 10:45:53.567647|108|-766.0
2025-12-18 10:46:54.941411|108|-848.0
2025-12-18 10:47:56.036083|108|-930.0
2025-12-18 10:49:06.498872|108|-26.0
2025-12-18 10:49:49.000000|21|93.0
2025-12-18 10:50:08.295942|108|-33.0
2025-12-18 10:51:09.476493|108|-48.0
2025-12-18 10:52:10.722837|108|-70.0
2025-12-18 10:53:12.629363|108|-100.0
2025-12-18 10:54:14.290210|108|-137.0
2025-12-18 10:54:49.000000|21|56.0
2025-12-18 10:55:15.482875|108|-181.0
2025-12-18 10:56:16.718880|108|-233.0
2025-12-18 10:57:17.926166|108|-292.0
2025-12-18 10:58:19.715171|108|-359.0
2025-12-18 10:59:20.846460|108|-433.0
2025-12-18 10:59:49.000000|21|18.0
2025-12-18 11:00:26.339122|108|-515.0
2025-12-18 11:01:29.515139|108|18.0
2025-12-18 11:02:30.711171|108|14.0
2025-12-18 11:03:31.941328|108|6.0
2025-12-18 11:04:33.013258|108|-5.0
2025-12-18 11:04:50.000000|21|-114.0
2025-12-18 11:05:34.259174|108|-19.0
2025-12-18 11:06:35.563918|108|-37.0
2025-12-18 11:07:37.489410|108|-58.0
2025-12-18 11:08:38.785261|108|-81.0
2025-12-18 11:09:40.011500|108|-107.0
2025-12-18 11:09:49.000000|21|-128.0
2025-12-18 11:10:41.340769|108|-135.0
2025-12-18 11:11:42.938564|108|-165.0
2025-12-18 11:12:44.414130|108|-197.0
2025-12-18 11:12:49.000000|21|-134.0
2025-12-18 11:13:46.053102|108|-231.0
2025-12-18 11:14:47.456965|108|-265.0
2025-12-18 11:15:49.003029|108|-299.0
2025-12-18 11:16:50.365273|108|-333.0
2025-12-18 11:18:06.290731|108|-367.0
2025-12-18 11:19:07.426806|108|-369.0
2025-12-18 11:19:10.000000|21|-352.0
2025-12-18 11:20:08.652382|108|-371.0
2025-12-18 11:21:09.811500|108|-374.0
2025-12-18 11:22:11.033675|108|-377.0
2025-12-18 11:23:12.279645|108|-380.0
2025-12-18 11:24:10.000000|21|-353.0
2025-12-18 11:24:13.439693|108|-383.0
2025-12-18 11:25:14.630269|108|-386.0
2025-12-18 11:26:15.926549|108|-388.0
2025-12-18 11:27:10.000000|21|-350.0
2025-12-18 11:27:17.010426|108|-389.0
2025-12-18 11:28:18.165830|108|-389.0
2025-12-18 11:29:19.444082|108|-389.0
2025-12-18 11:30:20.641960|108|-389.0
2025-12-18 11:31:21.941835|108|-389.0
2025-12-18 11:32:10.000000|21|-344.0
2025-12-18 11:32:23.131865|108|-389.0
2025-12-18 11:33:24.627753|108|-389.0
2025-12-18 11:34:25.883813|108|-383.0
2025-12-18 11:35:27.071578|108|-377.0
2025-12-18 11:36:28.251160|108|-371.0
2025-12-18 11:37:10.000000|21|-332.0
2025-12-18 11:37:29.315603|108|-365.0
2025-12-18 11:38:30.457555|108|-359.0
2025-12-18 11:39:31.755749|108|-341.0
2025-12-18 11:40:33.133632|108|-323.0
2025-12-18 11:41:34.611195|108|-305.0
2025-12-18 11:42:10.000000|21|-318.0
2025-12-18 11:42:35.871499|108|-287.0
2025-12-18 11:43:37.249905|108|-269.0
2025-12-18 11:44:38.711730|108|-237.0
2025-12-18 11:45:40.132456|108|-205.0
2025-12-18 11:46:41.654229|108|-173.0
2025-12-18 11:47:10.000000|21|-302.0
2025-12-18 11:47:43.148994|108|-141.0
2025-12-18 11:48:44.550964|108|-109.0
2025-12-18 11:49:45.873805|108|-61.0
2025-12-18 11:50:55.840560|108|-13.0
2025-12-18 11:51:57.130973|108|-10.0
2025-12-18 11:54:08.198701|108|-90.0
2025-12-18 11:54:09.000000|21|-83.0
2025-12-18 11:55:09.608506|108|-87.0
2025-12-18 11:56:10.872281|108|-77.0
2025-12-18 11:57:11.985486|108|-64.0
2025-12-18 11:58:35.127313|108|-48.0
2025-12-18 11:59:09.000000|21|-94.0
2025-12-18 11:59:36.251191|108|-45.0
2025-12-18 12:00:10.000000|21|100.0
2025-12-18 12:00:57.684214|108|-39.0
2025-12-18 12:01:58.715079|108|-39.0
2025-12-18 12:02:59.746661|108|-39.0
2025-12-18 12:04:00.940179|108|-39.0
2025-12-18 12:05:02.093307|108|-39.0
2025-12-18 12:06:03.274686|108|-39.0
2025-12-18 12:07:04.657651|108|-39.0
2025-12-18 12:08:06.064618|108|-39.0
2025-12-18 12:09:07.375684|108|-39.0
2025-12-18 12:10:08.595468|108|-39.0
2025-12-18 12:11:09.746678|108|-39.0
2025-12-18 12:12:10.801237|108|-39.0
2025-12-18 12:13:11.868955|108|-39.0
2025-12-18 12:14:13.520914|108|-39.0
2025-12-18 12:15:14.803763|108|-39.0
2025-12-18 12:16:15.915541|108|-39.0
2025-12-18 12:17:17.013878|108|-39.0
2025-12-18 12:18:18.160485|108|-39.0
2025-12-18 12:19:19.285501|108|-39.0
2025-12-18 12:20:20.629838|108|-39.0
2025-12-18 12:21:21.940758|108|-39.0
2025-12-18 12:22:23.347297|108|-39.0
2025-12-18 12:22:29.000000|21|90.0
2025-12-18 12:23:24.429128|108|-39.0
2025-12-18 12:24:25.622854|108|-49.0
2025-12-18 12:25:26.791202|108|-59.0
2025-12-18 12:26:27.984456|108|-69.0
2025-12-18 12:27:29.000000|21|75.0
2025-12-18 12:27:29.172938|108|-79.0
2025-12-18 12:28:30.266316|108|-104.0
2025-12-18 12:29:31.484662|108|-129.0
2025-12-18 12:30:32.790607|108|-154.0
2025-12-18 12:31:34.096528|108|-179.0
2025-12-18 12:32:29.000000|21|59.0
2025-12-18 12:32:35.235742|108|-204.0
2025-12-18 12:33:37.266634|108|-245.0
2025-12-18 12:34:38.914894|108|-286.0
2025-12-18 12:35:40.374782|108|-327.0
2025-12-18 12:36:41.704342|108|-368.0
2025-12-18 12:37:29.000000|21|40.0
2025-12-18 12:37:43.171294|108|-409.0
2025-12-18 12:38:44.423795|108|-469.0
2025-12-18 12:39:45.818540|108|-529.0
2025-12-18 12:40:47.153648|108|-589.0
2025-12-18 12:41:48.134826|108|-649.0
2025-12-18 12:42:29.000000|21|20.0
2025-12-18 12:42:49.370038|108|-709.0
2025-12-18 12:43:50.478640|108|-789.0
2025-12-18 12:44:51.728695|108|-869.0
2025-12-18 12:45:52.784832|108|-949.0
2025-12-18 12:46:53.880169|108|-1029.0
2025-12-18 12:47:55.138798|108|-1109.0
2025-12-18 12:48:59.529766|108|-2.0
2025-12-18 12:49:29.000000|21|96.0
2025-12-18 12:50:18.219063|108|-6.0
2025-12-18 12:51:19.437344|108|-11.0
2025-12-18 12:52:20.702207|108|-20.0
2025-12-18 12:53:22.431642|108|-34.0
2025-12-18 12:54:23.812081|108|-53.0
2025-12-18 12:54:29.000000|21|76.0
2025-12-18 12:55:25.074310|108|-77.0
2025-12-18 12:56:26.185572|108|-105.0
2025-12-18 12:57:27.698483|108|-138.0
2025-12-18 12:58:29.054681|108|-176.0
2025-12-18 12:59:29.000000|21|52.0
2025-12-18 12:59:30.223633|108|-219.0
2025-12-18 13:01:17.144771|108|-267.0
2025-12-18 13:02:18.233480|108|-325.0
2025-12-18 13:03:19.600165|108|-388.0
2025-12-18 13:04:20.849962|108|-456.0
2025-12-18 13:04:29.000000|21|27.0
2025-12-18 13:05:22.000503|108|-529.0
2025-12-18 13:06:23.280371|108|-607.0
2025-12-18 13:07:24.340937|108|-690.0
2025-12-18 13:08:26.373338|108|-778.0
2025-12-18 13:08:29.000000|21|7.0
2025-12-18 13:09:27.531703|108|-871.0
2025-12-18 13:10:28.707210|108|-969.0
2025-12-18 13:11:53.867359|108|-3.0
2025-12-18 13:12:54.941627|108|-8.0
2025-12-18 13:13:29.000000|21|85.0
2025-12-18 13:13:56.002031|108|-18.0
2025-12-18 13:14:57.115745|108|-33.0
2025-12-18 13:15:58.245915|108|-53.0
2025-12-18 13:16:59.476174|108|-78.0
2025-12-18 13:18:00.590718|108|-108.0
2025-12-18 13:18:49.000000|21|60.0
2025-12-18 13:19:41.716305|108|-143.0
2025-12-18 13:20:43.013780|108|-188.0
2025-12-18 13:21:44.879921|108|-214.0
2025-12-18 13:23:09.713895|108|-240.0
2025-12-18 13:23:49.000000|21|-249.0
2025-12-18 13:24:11.077761|108|-249.0
2025-12-18 13:25:12.378200|108|-262.0
2025-12-18 13:26:13.916130|108|-276.0
2025-12-18 13:27:15.237655|108|-291.0
2025-12-18 13:28:16.523706|108|-306.0
2025-12-18 13:28:49.000000|21|-255.0
2025-12-18 13:29:18.253666|108|-321.0
2025-12-18 13:30:19.651361|108|-337.0
2025-12-18 13:31:36.525877|108|-353.0
2025-12-18 13:32:37.731358|108|-353.0
2025-12-18 13:33:38.797709|108|-353.0
2025-12-18 13:33:49.000000|21|-350.0
2025-12-18 13:34:39.910814|108|-353.0
